molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id
CHEMBL3360560,,CHEMBL3360560
CHEMBL3360559,,CHEMBL3360559
CHEMBL3360558,,CHEMBL3360558
CHEMBL3360557,,CHEMBL3360557
CHEMBL3360556,,CHEMBL3360556
CHEMBL3360555,,CHEMBL3360555
CHEMBL3360554,,CHEMBL3360554
CHEMBL3360553,,CHEMBL3360553
CHEMBL3360552,,CHEMBL3360552
CHEMBL1089752,,CHEMBL1089752
CHEMBL365754,,CHEMBL365754
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL3310802,,CHEMBL3545481
CHEMBL3104093,,CHEMBL3104093
CHEMBL3329755,,CHEMBL3329755
CHEMBL3335556,,CHEMBL3335556
CHEMBL3186763,,CHEMBL3186763
CHEMBL3407784,,CHEMBL3407784
CHEMBL3407810,,CHEMBL3547107
CHEMBL3407810,,CHEMBL3547107
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL365754,,CHEMBL365754
CHEMBL1089752,,CHEMBL1089752
CHEMBL3409372,,CHEMBL3409372
CHEMBL564522,,CHEMBL564522
CHEMBL3409373,,CHEMBL3409373
CHEMBL3409374,,CHEMBL3409374
CHEMBL3409375,,CHEMBL3409375
CHEMBL3409376,,CHEMBL3409376
CHEMBL3409377,,CHEMBL3409377
CHEMBL3409378,,CHEMBL3409378
CHEMBL3409379,,CHEMBL3409379
CHEMBL3409380,,CHEMBL3409380
CHEMBL3409381,,CHEMBL3409381
CHEMBL3409382,,CHEMBL3409382
CHEMBL3409383,,CHEMBL3409383
CHEMBL3409384,,CHEMBL3409384
CHEMBL3409385,,CHEMBL3409385
CHEMBL3409386,,CHEMBL3409386
CHEMBL3409387,,CHEMBL3409387
CHEMBL3409388,,CHEMBL3409388
CHEMBL3409389,,CHEMBL3409389
CHEMBL3414957,,CHEMBL3414957
CHEMBL2170062,,CHEMBL2170062
CHEMBL2170054,,CHEMBL2170054
CHEMBL2170053,,CHEMBL2170053
CHEMBL3417042,,CHEMBL3417042
CHEMBL3417043,,CHEMBL3417043
CHEMBL3417044,,CHEMBL3417044
CHEMBL3417045,,CHEMBL3417045
CHEMBL3417046,,CHEMBL3417046
CHEMBL3417047,,CHEMBL3417047
CHEMBL3417048,,CHEMBL3417048
CHEMBL3417049,,CHEMBL3417049
CHEMBL3417050,,CHEMBL3417050
CHEMBL3417051,,CHEMBL3417051
CHEMBL3417052,,CHEMBL3417052
CHEMBL3417053,,CHEMBL3417053
CHEMBL3417054,,CHEMBL3417054
CHEMBL3417055,,CHEMBL3417055
CHEMBL3417056,,CHEMBL3417056
CHEMBL3417057,,CHEMBL3417057
CHEMBL3417058,,CHEMBL3417058
CHEMBL3417059,,CHEMBL3417059
CHEMBL3417060,,CHEMBL3417060
CHEMBL3417061,,CHEMBL3417061
CHEMBL3417062,,CHEMBL3417062
CHEMBL3417063,,CHEMBL3417063
CHEMBL3417064,,CHEMBL3417064
CHEMBL3417065,,CHEMBL3417065
CHEMBL3417066,,CHEMBL3417066
CHEMBL3417067,,CHEMBL3417067
CHEMBL3417068,,CHEMBL3417068
CHEMBL3417069,,CHEMBL3417069
CHEMBL3417070,,CHEMBL3417070
CHEMBL3417071,,CHEMBL3417071
CHEMBL3417072,,CHEMBL3417072
CHEMBL3417073,,CHEMBL3417073
CHEMBL3417074,,CHEMBL3417074
CHEMBL3417075,,CHEMBL3417075
CHEMBL3417076,,CHEMBL3417076
CHEMBL3417077,,CHEMBL3417077
CHEMBL3417078,,CHEMBL3417078
CHEMBL3417079,,CHEMBL3417079
CHEMBL3417080,,CHEMBL3417080
CHEMBL3417081,,CHEMBL3417081
CHEMBL3417082,,CHEMBL3417082
CHEMBL3417083,,CHEMBL3417083
CHEMBL3417084,,CHEMBL3417084
CHEMBL3417085,,CHEMBL3417085
CHEMBL3608450,,CHEMBL3608450
CHEMBL3633757,,CHEMBL3633757
CHEMBL3752576,,CHEMBL3752576
CHEMBL3754496,,CHEMBL3754496
CHEMBL3752900,,CHEMBL3752900
CHEMBL3754166,,CHEMBL3754166
CHEMBL3753318,,CHEMBL3753318
CHEMBL2391541,,CHEMBL2391541
CHEMBL3753318,,CHEMBL3753318
CHEMBL2391541,,CHEMBL2391541
CHEMBL3752900,,CHEMBL3752900
CHEMBL3754166,,CHEMBL3754166
CHEMBL3752576,,CHEMBL3752576
CHEMBL3754496,,CHEMBL3754496
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL319706,(S)-IFENPRODIL,CHEMBL319706
CHEMBL3753409,,CHEMBL3753409
CHEMBL3752293,,CHEMBL3752293
CHEMBL3752701,,CHEMBL3752701
CHEMBL1289626,,CHEMBL1289626
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL2437387,,CHEMBL2437387
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL2437387,,CHEMBL2437387
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL2437387,,CHEMBL2437387
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL2437387,,CHEMBL2437387
CHEMBL177952,,CHEMBL177952
CHEMBL176941,,CHEMBL176941
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL177952,,CHEMBL177952
CHEMBL176941,,CHEMBL176941
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL177952,,CHEMBL177952
CHEMBL176941,,CHEMBL176941
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL177952,,CHEMBL177952
CHEMBL176941,,CHEMBL176941
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL3780481,,CHEMBL3780481
CHEMBL595489,,CHEMBL595489
CHEMBL3780184,,CHEMBL3780184
CHEMBL3780268,,CHEMBL3780268
CHEMBL3781035,,CHEMBL3781035
CHEMBL3780140,,CHEMBL3780140
CHEMBL3781840,,CHEMBL3781840
CHEMBL3780506,,CHEMBL3780506
CHEMBL3779928,,CHEMBL3779928
CHEMBL3780975,,CHEMBL3780975
CHEMBL3780438,,CHEMBL3780438
CHEMBL3780812,,CHEMBL3780812
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL3819407,,CHEMBL3819407
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL3819146,,CHEMBL3819146
CHEMBL3819463,,CHEMBL3819463
CHEMBL3818546,,CHEMBL3818546
CHEMBL3819457,,CHEMBL3819457
CHEMBL3818045,,CHEMBL3818045
CHEMBL3819588,,CHEMBL3819588
CHEMBL3817940,,CHEMBL3817940
CHEMBL3819557,,CHEMBL3819557
CHEMBL3818112,,CHEMBL3818112
CHEMBL3818532,,CHEMBL3818532
CHEMBL3819145,,CHEMBL3819145
CHEMBL3819489,,CHEMBL3819489
CHEMBL3819331,,CHEMBL3819331
CHEMBL3819437,,CHEMBL3819437
CHEMBL3819395,,CHEMBL3819395
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL551856,,CHEMBL551856
CHEMBL559292,,CHEMBL559292
CHEMBL3946295,,CHEMBL3946295
CHEMBL3954990,,CHEMBL3954990
CHEMBL3966143,,CHEMBL3966143
CHEMBL3975617,,CHEMBL3975617
CHEMBL3955644,,CHEMBL3955644
CHEMBL3984952,,CHEMBL3984952
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL299499,,CHEMBL299499
CHEMBL4098778,,CHEMBL4098778
CHEMBL4084182,,CHEMBL4084182
CHEMBL4092687,,CHEMBL4092687
CHEMBL4065001,,CHEMBL4065001
CHEMBL4080735,,CHEMBL4080735
CHEMBL4102152,,CHEMBL4102152
CHEMBL4101014,,CHEMBL4101014
CHEMBL4083034,,CHEMBL4083034
CHEMBL1562542,,CHEMBL1562542
CHEMBL4090823,,CHEMBL4090823
CHEMBL4071509,,CHEMBL4071509
CHEMBL4098546,,CHEMBL4098546
CHEMBL372700,FENPROPIMORPH,CHEMBL372700
CHEMBL346389,,CHEMBL346389
CHEMBL146556,,CHEMBL146556
CHEMBL4096543,,CHEMBL4096543
CHEMBL4105630,ZURANOLONE,CHEMBL4105630
CHEMBL4066916,,CHEMBL4066916
CHEMBL4164424,,CHEMBL4164424
CHEMBL4172301,,CHEMBL4172301
CHEMBL4161016,,CHEMBL4161016
CHEMBL4168942,,CHEMBL4168942
CHEMBL4162490,,CHEMBL4162490
CHEMBL4170415,,CHEMBL4170415
CHEMBL4169765,,CHEMBL4169765
CHEMBL4176123,,CHEMBL4176123
CHEMBL4173188,,CHEMBL4173188
CHEMBL4165285,,CHEMBL4165285
CHEMBL4171723,,CHEMBL4171723
CHEMBL4168697,,CHEMBL4168697
CHEMBL4169383,,CHEMBL4169383
CHEMBL4172044,,CHEMBL4172044
CHEMBL4174647,,CHEMBL4174647
CHEMBL4166747,,CHEMBL4166747
CHEMBL4161984,,CHEMBL4161984
CHEMBL4168782,,CHEMBL4168782
CHEMBL4160397,,CHEMBL4160397
CHEMBL4173342,,CHEMBL4173342
CHEMBL4168852,,CHEMBL4168852
CHEMBL4176708,,CHEMBL4176708
CHEMBL4172201,,CHEMBL4172201
CHEMBL4161592,,CHEMBL4161592
CHEMBL4166905,,CHEMBL4166905
CHEMBL4174797,,CHEMBL4174797
CHEMBL4169270,,CHEMBL4169270
CHEMBL4161344,,CHEMBL4161344
CHEMBL1626386,,CHEMBL1626386
CHEMBL4171140,,CHEMBL4171140
CHEMBL86304,MOCLOBEMIDE,CHEMBL86304
CHEMBL2104298,EPROBEMIDE,CHEMBL2104298
CHEMBL4159015,,CHEMBL4159015
CHEMBL4169667,,CHEMBL4169667
CHEMBL4164330,,CHEMBL4164330
CHEMBL4174984,,CHEMBL4174984
CHEMBL4173950,,CHEMBL4173950
CHEMBL4172540,,CHEMBL4172540
CHEMBL4173258,,CHEMBL4173258
CHEMBL1929421,,CHEMBL1929421
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL4160748,,CHEMBL4160748
CHEMBL4167498,,CHEMBL4167498
CHEMBL4169075,,CHEMBL4169075
CHEMBL53325,,CHEMBL53325
CHEMBL1188414,,CHEMBL1188414
CHEMBL60048,,CHEMBL60048
CHEMBL227126,,CHEMBL227071
CHEMBL61479,SIRAMESINE,CHEMBL61479
CHEMBL1215855,,CHEMBL1215855
CHEMBL4217292,APINOCALTAMIDE,CHEMBL4217292
CHEMBL3958704,,CHEMBL3958704
CHEMBL4211979,,CHEMBL4211979
CHEMBL4216951,,CHEMBL4216951
CHEMBL4290541,,CHEMBL4290541
CHEMBL4285825,,CHEMBL4285825
CHEMBL4277892,,CHEMBL4277892
CHEMBL4285281,,CHEMBL4285281
CHEMBL4286421,,CHEMBL4286421
CHEMBL4290915,,CHEMBL4290915
CHEMBL4294308,,CHEMBL4294308
CHEMBL4292359,,CHEMBL4292359
CHEMBL4284119,,CHEMBL4284119
CHEMBL4279584,,CHEMBL4279584
CHEMBL4279263,,CHEMBL4279263
CHEMBL4278493,,CHEMBL4278493
CHEMBL4289153,,CHEMBL4289153
CHEMBL4286808,,CHEMBL4286808
CHEMBL4290199,,CHEMBL4290199
CHEMBL4290231,,CHEMBL4290231
CHEMBL4292127,,CHEMBL4292127
CHEMBL4278120,,CHEMBL4278120
CHEMBL4286750,,CHEMBL4286750
CHEMBL4280056,,CHEMBL4280056
CHEMBL4294037,,CHEMBL4294037
CHEMBL4279609,,CHEMBL4279609
CHEMBL4287520,,CHEMBL4287520
CHEMBL4292548,,CHEMBL4292548
CHEMBL4284324,,CHEMBL4284324
CHEMBL4291352,,CHEMBL4291352
CHEMBL4280702,,CHEMBL4280702
CHEMBL4288681,,CHEMBL4288681
CHEMBL4277311,,CHEMBL4277311
CHEMBL4284564,,CHEMBL4284564
CHEMBL4278537,,CHEMBL4278537
CHEMBL4292261,,CHEMBL4292261
CHEMBL4284105,,CHEMBL4284105
CHEMBL4279555,,CHEMBL4279555
CHEMBL4287476,,CHEMBL4287476
CHEMBL4283023,,CHEMBL4283023
CHEMBL4290898,,CHEMBL4290898
CHEMBL4286394,,CHEMBL4286394
CHEMBL4294281,,CHEMBL4294281
CHEMBL4289823,,CHEMBL4289823
CHEMBL4279140,,CHEMBL4279140
CHEMBL4290460,,CHEMBL4290460
CHEMBL4282586,,CHEMBL4282586
CHEMBL4287044,,CHEMBL4287044
CHEMBL4279116,,CHEMBL4279116
CHEMBL4283691,,CHEMBL4283691
CHEMBL4294268,,CHEMBL4294268
CHEMBL4280240,,CHEMBL4280240
CHEMBL4290875,,CHEMBL4290875
CHEMBL4276805,,CHEMBL4276805
CHEMBL4211979,,CHEMBL4211979
CHEMBL4283498,,CHEMBL4283498
CHEMBL4291345,,CHEMBL4291345
CHEMBL4280031,,CHEMBL4280031
CHEMBL4287939,,CHEMBL4287939
CHEMBL2170062,,CHEMBL2170062
CHEMBL2170062,,CHEMBL2170062
CHEMBL4211979,,CHEMBL4211979
CHEMBL4281321,,CHEMBL4281321
CHEMBL4288516,,CHEMBL4288516
CHEMBL4277860,,CHEMBL4277860
CHEMBL4280219,,CHEMBL4280219
CHEMBL4288129,,CHEMBL4288129
CHEMBL4276789,,CHEMBL4276789
CHEMBL4284731,,CHEMBL4284731
CHEMBL4287021,,CHEMBL4287021
CHEMBL4294931,,CHEMBL4294931
CHEMBL4289932,,CHEMBL4289932
CHEMBL4282062,,CHEMBL4282062
CHEMBL4293310,,CHEMBL4293310
CHEMBL4292158,,CHEMBL4292158
CHEMBL4278167,,CHEMBL4278167
CHEMBL4288856,,CHEMBL4288856
CHEMBL4281627,,CHEMBL4281627
CHEMBL4292265,,CHEMBL4292265
CHEMBL4285051,,CHEMBL4285051
CHEMBL4277112,,CHEMBL4277112
CHEMBL4280217,,CHEMBL4280217
CHEMBL4288125,,CHEMBL4288125
CHEMBL4283670,,CHEMBL4283670
CHEMBL4291534,,CHEMBL4291534
CHEMBL4294112,,CHEMBL4294112
CHEMBL4281318,,CHEMBL4281318
CHEMBL4276787,,CHEMBL4276787
CHEMBL4284728,,CHEMBL4284728
CHEMBL4290275,,CHEMBL4290275
CHEMBL4292993,,CHEMBL4292993
CHEMBL4278995,,CHEMBL4278995
CHEMBL4289679,,CHEMBL4289679
CHEMBL4288924,,CHEMBL4288924
CHEMBL4286260,,CHEMBL4286260
CHEMBL4285857,,CHEMBL4285857
CHEMBL4277933,,CHEMBL4277933
CHEMBL4292753,,CHEMBL4292753
CHEMBL4293066,,CHEMBL4293066
CHEMBL4283968,,CHEMBL4283968
CHEMBL4294562,,CHEMBL4294562
CHEMBL4294864,,CHEMBL4294864
CHEMBL4284238,,CHEMBL4284238
CHEMBL4216951,,CHEMBL4216951
CHEMBL4280816,,CHEMBL4280816
CHEMBL4288056,,CHEMBL4288056
CHEMBL4277417,,CHEMBL4277417
CHEMBL4284665,,CHEMBL4284665
CHEMBL4292552,,CHEMBL4292552
CHEMBL4289987,,CHEMBL4289987
CHEMBL4279302,,CHEMBL4279302
CHEMBL4293810,,CHEMBL4293810
CHEMBL296419,ASTEMIZOLE,CHEMBL296419
CHEMBL296419,ASTEMIZOLE,CHEMBL296419
CHEMBL76,CHLOROQUINE,CHEMBL76
CHEMBL1626,CLEMASTINE,CHEMBL1626
CHEMBL1535,HYDROXYCHLOROQUINE,CHEMBL1535
CHEMBL53325,,CHEMBL53325
CHEMBL4088272,,CHEMBL4088272
CHEMBL4472703,,CHEMBL4472703
CHEMBL4528651,,CHEMBL4528651
CHEMBL4572167,,CHEMBL4572167
CHEMBL4575731,,CHEMBL4575731
CHEMBL4458099,,CHEMBL4458099
CHEMBL4530979,,CHEMBL4530979
CHEMBL4583909,,CHEMBL4583909
CHEMBL4513930,,CHEMBL4513930
CHEMBL4575731,,CHEMBL4575731
CHEMBL4591008,,CHEMBL4591008
CHEMBL4556297,,CHEMBL4556297
CHEMBL4589450,,CHEMBL4589450
CHEMBL4531205,,CHEMBL4531205
CHEMBL4564308,,CHEMBL4564308
CHEMBL4470244,,CHEMBL4470244
CHEMBL4447975,,CHEMBL4447975
CHEMBL4456195,,CHEMBL4456195
CHEMBL4435237,,CHEMBL4435237
CHEMBL4473697,,CHEMBL4473697
CHEMBL4441621,,CHEMBL4441621
CHEMBL4464697,,CHEMBL4464697
CHEMBL4531205,,CHEMBL4531205
CHEMBL4470244,,CHEMBL4470244
CHEMBL4441621,,CHEMBL4441621
CHEMBL4457754,,CHEMBL4457754
CHEMBL4459009,,CHEMBL4459009
CHEMBL4455912,,CHEMBL4455912
CHEMBL4476396,,CHEMBL4476396
CHEMBL4591108,,CHEMBL4591108
CHEMBL4455912,,CHEMBL4455912
CHEMBL4530979,,CHEMBL4530979
CHEMBL4447975,,CHEMBL4447975
CHEMBL2289232,PYOCYANIN,CHEMBL2289232
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL85251,,CHEMBL85251
CHEMBL502,DONEPEZIL,CHEMBL502
CHEMBL3417009,,CHEMBL3417009
CHEMBL4537101,,CHEMBL4537101
CHEMBL4540355,,CHEMBL4540355
CHEMBL4526050,,CHEMBL4526050
CHEMBL4444843,,CHEMBL4444843
CHEMBL4585990,,CHEMBL4585990
CHEMBL4562793,,CHEMBL4562793
CHEMBL4567394,,CHEMBL4567394
CHEMBL4454706,,CHEMBL4454706
CHEMBL4559904,,CHEMBL4559904
CHEMBL4541090,,CHEMBL4541090
CHEMBL4583738,,CHEMBL4596398
CHEMBL4578844,,CHEMBL4578844
CHEMBL656,OXYCODONE,CHEMBL656
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL2170062,,CHEMBL2170062
CHEMBL4446292,,CHEMBL4446292
CHEMBL4439908,,CHEMBL4439908
CHEMBL4461864,,CHEMBL4461864
CHEMBL4540995,,CHEMBL4540995
CHEMBL4541206,,CHEMBL4541206
CHEMBL4467749,,CHEMBL4467749
CHEMBL4450665,,CHEMBL4450665
CHEMBL4515812,,CHEMBL4515812
CHEMBL4436170,,CHEMBL4436170
CHEMBL4439285,,CHEMBL4439285
CHEMBL4459117,,CHEMBL4459117
CHEMBL4528962,,CHEMBL4528962
CHEMBL4446209,,CHEMBL4446209
CHEMBL4546076,,CHEMBL4546076
CHEMBL4458456,,CHEMBL4458456
CHEMBL4516327,,CHEMBL4516327
CHEMBL4438550,,CHEMBL4438550
CHEMBL4452042,,CHEMBL4452042
CHEMBL4584335,,CHEMBL4584335
CHEMBL4526087,,CHEMBL4526087
CHEMBL4592081,,CHEMBL4592081
CHEMBL4550656,,CHEMBL4550656
CHEMBL4471711,,CHEMBL4471711
CHEMBL4457602,,CHEMBL4457602
CHEMBL4513933,,CHEMBL4513933
CHEMBL4578955,,CHEMBL4578955
CHEMBL4440055,,CHEMBL4440055
CHEMBL4448710,,CHEMBL4448710
CHEMBL4439718,,CHEMBL4439718
CHEMBL4538620,,CHEMBL4538620
CHEMBL4483643,,CHEMBL4483643
CHEMBL4448670,,CHEMBL4448670
CHEMBL4470425,,CHEMBL4470425
CHEMBL4560624,,CHEMBL4560624
CHEMBL4460762,,CHEMBL4460762
CHEMBL4535897,,CHEMBL4535897
CHEMBL4593220,,CHEMBL4593220
CHEMBL4536259,,CHEMBL4536259
CHEMBL4534193,,CHEMBL4534193
CHEMBL4544352,,CHEMBL4544352
CHEMBL4451838,,CHEMBL4451838
CHEMBL4573960,,CHEMBL4573960
CHEMBL4463901,,CHEMBL4463901
CHEMBL4463621,,CHEMBL4463621
CHEMBL4473746,,CHEMBL4473746
CHEMBL4571738,,CHEMBL4571738
CHEMBL4445578,,CHEMBL4445578
CHEMBL4540888,,CHEMBL4540888
CHEMBL4576031,,CHEMBL4576031
CHEMBL4522004,,CHEMBL4522004
CHEMBL4525653,,CHEMBL4525653
CHEMBL4461774,,CHEMBL4461774
CHEMBL4546076,,CHEMBL4546076
CHEMBL656,OXYCODONE,CHEMBL656
CHEMBL4483575,REMIBRUTINIB,CHEMBL4483575
CHEMBL4439013,,CHEMBL4439013
CHEMBL4436917,,CHEMBL4436917
CHEMBL4541086,,CHEMBL4541086
CHEMBL595547,5'-CARBOXY ADENOSINE,CHEMBL595547
CHEMBL2170801,,CHEMBL2170801
CHEMBL4543137,,CHEMBL4543137
CHEMBL4554295,,CHEMBL4554295
CHEMBL4436786,,CHEMBL4436786
CHEMBL596,FENTANYL,CHEMBL596
CHEMBL4576927,,CHEMBL4576927
CHEMBL4562252,,CHEMBL4562252
CHEMBL1779999,,CHEMBL1779999
CHEMBL1780000,,CHEMBL1780000
CHEMBL4554850,,CHEMBL4554850
CHEMBL4581305,,CHEMBL4581305
CHEMBL4446729,,CHEMBL4446729
CHEMBL3321792,,CHEMBL3321792
CHEMBL3321791,,CHEMBL3321791
CHEMBL3321790,,CHEMBL3321790
CHEMBL3321789,,CHEMBL3321789
CHEMBL3321788,,CHEMBL3321788
CHEMBL1940414,,CHEMBL1940414
CHEMBL1940412,,CHEMBL1940412
CHEMBL1940413,,CHEMBL1940413
CHEMBL3289383,,CHEMBL3289383
CHEMBL1940408,,CHEMBL1940408
CHEMBL4462108,,CHEMBL4462108
CHEMBL340211,AZAPERONE,CHEMBL340211
CHEMBL4573441,,CHEMBL4573441
CHEMBL4577233,,CHEMBL4577233
CHEMBL1946126,,CHEMBL1946126
CHEMBL1946253,,CHEMBL1946253
CHEMBL4516724,,CHEMBL4516724
CHEMBL4533305,,CHEMBL4533305
CHEMBL4574793,,CHEMBL4574793
CHEMBL476108,,CHEMBL476108
CHEMBL3321792,,CHEMBL3321792
CHEMBL3321791,,CHEMBL3321791
CHEMBL3321790,,CHEMBL3321790
CHEMBL3321789,,CHEMBL3321789
CHEMBL3321788,,CHEMBL3321788
CHEMBL3289383,,CHEMBL3289383
CHEMBL4462108,,CHEMBL4462108
CHEMBL340211,AZAPERONE,CHEMBL340211
CHEMBL4573441,,CHEMBL4573441
CHEMBL4577233,,CHEMBL4577233
CHEMBL1946126,,CHEMBL1946126
CHEMBL1946253,,CHEMBL1946253
CHEMBL4516724,,CHEMBL4516724
CHEMBL4533305,,CHEMBL4533305
CHEMBL4574793,,CHEMBL4574793
CHEMBL476108,,CHEMBL476108
CHEMBL4277264,,CHEMBL4277264
CHEMBL4572614,,CHEMBL4572614
CHEMBL4469848,,CHEMBL4469848
CHEMBL4466483,,CHEMBL4466483
CHEMBL4467840,,CHEMBL4467840
CHEMBL4566049,,CHEMBL4566049
CHEMBL4556093,,CHEMBL4556093
CHEMBL4459921,,CHEMBL4459921
CHEMBL4463587,,CHEMBL4463587
CHEMBL4446568,,CHEMBL4446568
CHEMBL4474014,,CHEMBL4474014
CHEMBL4570411,,CHEMBL4570411
CHEMBL4558031,,CHEMBL4558031
CHEMBL1946124,,CHEMBL1946124
CHEMBL1946124,,CHEMBL1946124
CHEMBL4529943,,CHEMBL4529943
CHEMBL4558031,,CHEMBL4558031
CHEMBL4570411,,CHEMBL4570411
CHEMBL4474014,,CHEMBL4474014
CHEMBL4446568,,CHEMBL4446568
CHEMBL4463587,,CHEMBL4463587
CHEMBL4459921,,CHEMBL4459921
CHEMBL4556093,,CHEMBL4556093
CHEMBL4566049,,CHEMBL4566049
CHEMBL4467840,,CHEMBL4467840
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL2203551,,CHEMBL2203551
CHEMBL2338343,,CHEMBL2338343
CHEMBL3417063,,CHEMBL3417063
CHEMBL2170062,,CHEMBL2170062
CHEMBL3359239,,CHEMBL3359239
CHEMBL54,HALOPERIDOL,CHEMBL54
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL60542,(+)-PENTAZOCINE,CHEMBL60542
CHEMBL4458579,,CHEMBL4458579
CHEMBL4436911,,CHEMBL4436911
CHEMBL4454099,,CHEMBL4454099
CHEMBL4529866,,CHEMBL4529866
CHEMBL4472018,,CHEMBL4472018
CHEMBL4540551,,CHEMBL4540551
CHEMBL4562667,,CHEMBL4562667
CHEMBL4545459,,CHEMBL4545459
CHEMBL4587515,,CHEMBL4587515
CHEMBL4589939,,CHEMBL4589939
CHEMBL4461869,,CHEMBL4461869
CHEMBL4544989,,CHEMBL4544989
CHEMBL4556150,,CHEMBL4556150
CHEMBL4476021,,CHEMBL4476021
CHEMBL4513571,,CHEMBL4513571
CHEMBL4475785,,CHEMBL4475785
CHEMBL4457581,,CHEMBL4457581
CHEMBL4548328,,CHEMBL4548328
CHEMBL4564028,,CHEMBL4564028
CHEMBL4570746,,CHEMBL4570746
CHEMBL4469217,,CHEMBL4469217
CHEMBL4445781,,CHEMBL4445781
CHEMBL4445781,,CHEMBL4445781
CHEMBL4539118,,CHEMBL4539118
CHEMBL4550537,,CHEMBL4550537
CHEMBL4571380,,CHEMBL4571380
CHEMBL4476784,,CHEMBL4476784
CHEMBL301265,PRAMIPEXOLE,CHEMBL301265
CHEMBL2203406,,CHEMBL2203406
CHEMBL4476784,,CHEMBL4476784
CHEMBL301265,PRAMIPEXOLE,CHEMBL301265
CHEMBL2203406,,CHEMBL2203406
CHEMBL2334661,,CHEMBL2334661
CHEMBL282433,DITOLYLGUANIDINE,CHEMBL282433
CHEMBL4642292,,CHEMBL4642292
CHEMBL4642427,,CHEMBL4650892
CHEMBL4634957,,CHEMBL4650771
CHEMBL4632842,,CHEMBL4650930
CHEMBL4640577,,CHEMBL4650872
CHEMBL4646877,,CHEMBL4651019
CHEMBL4644344,,CHEMBL4650859
CHEMBL4640771,,CHEMBL4650766
CHEMBL4638883,,CHEMBL4650740
CHEMBL4634854,,CHEMBL4650650
CHEMBL4645160,,CHEMBL4650863
CHEMBL4635880,,CHEMBL4651060
CHEMBL4647871,,CHEMBL4650902
CHEMBL4643239,,CHEMBL4650618
CHEMBL4633444,,CHEMBL4650532
CHEMBL4637859,,CHEMBL4650581
CHEMBL4646948,,CHEMBL4650964
CHEMBL4639948,,CHEMBL4650915
CHEMBL4642215,,CHEMBL4642215
CHEMBL4647020,,CHEMBL4647020
CHEMBL4633982,,CHEMBL4633982
CHEMBL4644243,,CHEMBL4644243
CHEMBL4640394,,CHEMBL4640394
CHEMBL4647090,,CHEMBL4647090
CHEMBL4640844,,CHEMBL4640844
CHEMBL4641016,,CHEMBL4641016
CHEMBL4648233,,CHEMBL4648233
CHEMBL4644981,,CHEMBL4644981
CHEMBL4648914,,CHEMBL4648914
CHEMBL4642064,,CHEMBL4642064
CHEMBL4640674,,CHEMBL4640674
CHEMBL4638486,,CHEMBL4638486
CHEMBL4644063,,CHEMBL4644063
CHEMBL4639260,,CHEMBL4639260
CHEMBL4795177,,CHEMBL4795177
CHEMBL4761695,,CHEMBL4781814
CHEMBL4754102,,CHEMBL4754102
CHEMBL4761695,,CHEMBL4781814
CHEMBL656,OXYCODONE,CHEMBL656
CHEMBL4761093,,CHEMBL4761093
CHEMBL4750243,,CHEMBL4750243
CHEMBL4756310,,CHEMBL4756310
CHEMBL4781352,,CHEMBL4781352
CHEMBL4777859,,CHEMBL4777859
CHEMBL4776743,,CHEMBL4776743
CHEMBL4788650,,CHEMBL4788650
CHEMBL4754130,,CHEMBL4754130
CHEMBL4776924,,CHEMBL4776924
CHEMBL4741494,,CHEMBL4741494
CHEMBL4762816,,CHEMBL4762816
CHEMBL4751130,,CHEMBL4751130
CHEMBL4796930,,CHEMBL4796930
CHEMBL4755342,,CHEMBL4755342
CHEMBL4752386,,CHEMBL4752386
CHEMBL4754601,,CHEMBL4754601
CHEMBL4761794,,CHEMBL4761794
